timestamp,interest_rate
2018-10-21 16:00:00,0.000747060729166668
2018-10-21 20:00:00,0.000831998233333332
2018-10-22 00:00:00,0.000338205741666668
2018-10-22 04:00:00,5.5114608333332e-05
2018-10-22 08:00:00,4.48521875e-05
2018-10-22 12:00:00,0.0001967145625
2018-10-22 16:00:00,6.4816991666668e-05
2018-10-22 20:00:00,-2.1491945833332e-05
2018-10-23 00:00:00,6.7140654166668e-05
2018-10-23 04:00:00,0.000125928233333332
2018-10-23 08:00:00,-1.9175579166668e-05
2018-10-23 12:00:00,-2.55565e-06
2018-10-23 16:00:00,0.000162191541666668
2018-10-23 20:00:00,5.7933408333332e-05
2018-10-24 00:00:00,7.6189608333332e-05
2018-10-24 04:00:00,4.6874879166668e-05
2018-10-24 08:00:00,-3.20606125e-05
2018-10-24 12:00:00,5.4964220833332e-05
2018-10-24 16:00:00,-0.000163482268907564
2018-10-24 20:00:00,-0.000140754858333332
2018-10-25 00:00:00,-0.000209699083333332
2018-10-25 04:00:00,-0.000122718266666668
2018-10-25 08:00:00,-0.000160381245833332
2018-10-25 12:00:00,7.6858483333332e-05
2018-10-25 16:00:00,0.000157445879166668
2018-10-25 20:00:00,0.000319602533333332
2018-10-26 00:00:00,0.000166589916666668
2018-10-26 04:00:00,0.000157126975
2018-10-26 08:00:00,0.0001955895625
2018-10-26 12:00:00,0.000158920783333332
2018-10-26 16:00:00,0.000367837783333332
2018-10-26 20:00:00,0.000123593895833332
2018-10-27 00:00:00,-2.2620995833332e-05
2018-10-27 04:00:00,0.0001257380625
2018-10-27 08:00:00,-0.000140119083333332
2018-10-27 12:00:00,-3.00973e-05
2018-10-27 16:00:00,4.3240308333332e-05
2018-10-27 20:00:00,0.000169224166666668
2018-10-28 00:00:00,0.00015371905
2018-10-28 04:00:00,9.9827529166668e-05
2018-10-28 08:00:00,0.000149153929166668
2018-10-28 12:00:00,-0.000380512925
2018-10-28 16:00:00,0.000480122254166668
2018-10-28 20:00:00,4.4690158333332e-05
2018-10-29 00:00:00,0.0003138077875
2018-10-29 04:00:00,0.000367997208333332
2018-10-29 08:00:00,0.0003791327375
2018-10-29 12:00:00,0.000581348241666668
2018-10-29 16:00:00,0.0001610302875
2018-10-29 20:00:00,0.000128607025
2018-10-30 00:00:00,6.1572145833332e-05
2018-10-30 04:00:00,0.0001152084375
2018-10-30 08:00:00,0.000137884645833332
2018-10-30 12:00:00,0.000238126583333332
2018-10-30 16:00:00,0.000294385354166668
2018-10-30 20:00:00,0.000263892379166668
2018-10-31 00:00:00,1.55136125e-05
2018-10-31 04:00:00,7.1908029166668e-05
2018-10-31 08:00:00,4.3987883333332e-05
2018-10-31 12:00:00,4.6264804166668e-05
2018-10-31 16:00:00,0.0001820288
2018-10-31 20:00:00,0.0004145335375
2018-11-01 00:00:00,0.000447183504166668
2018-11-01 04:00:00,0.0003435494625
2018-11-01 08:00:00,0.000431899966666668
2018-11-01 12:00:00,0.000372184558333332
2018-11-01 16:00:00,0.000157904191666668
2018-11-01 20:00:00,0.0001587847875
2018-11-02 00:00:00,-0.000186069388429752
2018-11-02 04:00:00,-0.000162211583333332
2018-11-02 08:00:00,-0.000223282045833332
2018-11-02 12:00:00,-0.0001909019625
2018-11-02 16:00:00,4.7546441666668e-05
2018-11-02 20:00:00,3.2288983333332e-05
2018-11-03 00:00:00,0.000312854775
2018-11-03 04:00:00,0.0001076580125
2018-11-03 08:00:00,4.40414375e-05
2018-11-03 12:00:00,3.3559608333332e-05
2018-11-03 16:00:00,0.000476409675
2018-11-03 20:00:00,0.000131164233333332
2018-11-04 00:00:00,-2.5523320833332e-05
2018-11-04 04:00:00,0.000506178383333332
2018-11-04 08:00:00,0.000137899575
2018-11-04 12:00:00,0.00025794015
2018-11-04 16:00:00,0.000107454625
2018-11-04 20:00:00,6.11798625e-05
2018-11-05 00:00:00,-7.0057945833332e-05
2018-11-05 04:00:00,0.000171407708333332
2018-11-05 08:00:00,0.0001648619125
2018-11-05 12:00:00,0.000221540370833332
2018-11-05 16:00:00,0.000239750375
2018-11-05 20:00:00,0.0003484277375
2018-11-06 00:00:00,0.0002683729
2018-11-06 04:00:00,0.000275794016666668
2018-11-06 08:00:00,0.000340485858333332
2018-11-06 12:00:00,0.000373860016666668
2018-11-06 16:00:00,0.000281635268907564
2018-11-06 20:00:00,0.000335431179166668
2018-11-07 00:00:00,0.000311304870833332
2018-11-07 04:00:00,0.0001741778625
2018-11-07 08:00:00,0.000177777375
2018-11-07 12:00:00,1.813166666668e-06
2018-11-07 16:00:00,0.000133988279166668
2018-11-07 20:00:00,0.000321814229166668
2018-11-08 00:00:00,0.000290837929166668
2018-11-08 04:00:00,0.000302448866666668
2018-11-08 08:00:00,0.000633428
2018-11-08 12:00:00,0.0004393200875
2018-11-08 16:00:00,0.000185878314049588
2018-11-08 20:00:00,-0.000156290079166668
2018-11-09 00:00:00,0.000184574729166668
2018-11-09 04:00:00,0.000291643741666668
2018-11-09 08:00:00,0.000388328220833332
2018-11-09 12:00:00,0.000276870291666668
2018-11-09 16:00:00,0.00035973815
2018-11-09 20:00:00,0.000551794204166668
2018-11-10 00:00:00,0.000355526008333332
2018-11-10 04:00:00,0.000479107908333332
2018-11-10 08:00:00,0.000336872354166668
2018-11-10 12:00:00,0.000392348608333332
2018-11-10 16:00:00,0.000371250841666668
2018-11-10 20:00:00,0.000201146954166668
2018-11-11 00:00:00,0.000253050441666668
2018-11-11 04:00:00,3.0198175e-05
2018-11-11 08:00:00,-2.4829995833332e-05
2018-11-11 12:00:00,-0.000107530183333332
2018-11-11 16:00:00,-5.939404166668e-06
2018-11-11 20:00:00,0.000193966991666668
2018-11-12 00:00:00,0.0002004336375
2018-11-12 04:00:00,7.7720270833332e-05
2018-11-12 08:00:00,7.4725808333332e-05
2018-11-12 12:00:00,0.000316430533333332
2018-11-12 16:00:00,0.000238820720833332
2018-11-12 20:00:00,0.000464132579166668
